month_year,negative,positive
2019-08,1,0
2019-08,1,0
2019-08,1,0
2019-08,0,1
2019-08,0,1
2019-08,0,1
2019-08,1,0
2019-08,1,0
2019-08,1,0
2019-08,0,1
2019-08,0,1
2019-08,0,1
2019-08,0,1
2019-08,1,0
2019-08,1,0
2019-08,0,1
2019-08,0,1
2019-08,1,0
2019-08,1,0
2019-08,1,0
2019-08,1,0
2019-08,0,1
2019-08,0,1
2019-08,1,0
2019-08,1,0
2019-08,1,0
2019-08,1,0
2019-08,0,1
2019-08,0,1
2019-08,1,0
2019-08,1,0
2019-08,0,1
2019-08,1,0
2019-08,0,1
2019-08,1,0
2019-08,1,0
2019-08,1,0
2019-08,0,1
2019-08,0,1
2019-08,1,0
2019-08,1,0
2019-08,0,1
2019-08,1,0
2019-08,1,0
2019-08,1,0
2019-08,0,1
2019-08,1,0
2019-08,0,1
2019-08,1,0
2019-08,0,1
2019-08,0,1
2019-08,0,1
2019-08,0,1
2019-08,1,0
2019-08,0,1
2019-08,1,0
2019-08,1,0
2019-08,1,0
2019-08,0,1
2019-08,1,0
2019-08,0,1
2019-08,1,0
2019-08,0,1
2019-08,0,1
2019-08,1,0
2019-08,1,0
2019-08,1,0
2019-08,1,0
2019-08,0,1
2019-08,1,0
2019-08,0,1
2019-08,0,1
2019-08,1,0
2019-08,1,0
2019-08,0,1
2019-08,0,1
2019-08,0,1
2019-08,0,1
2019-08,1,0
2019-08,0,1
2019-08,1,0
2019-08,1,0
2019-08,0,1
2019-08,0,1
2019-08,1,0
2019-08,0,1
2019-08,0,1
2019-08,1,0
2019-08,0,1
2019-08,1,0
2019-08,0,1
2019-08,0,1
2019-08,0,1
2019-08,1,0
2019-08,0,1
2019-08,0,1
2019-08,0,1
2019-08,1,0
2019-08,1,0
2019-08,0,1
2019-08,0,1
2019-08,0,1
2019-08,0,1
2019-08,1,0
2019-08,0,1
2019-08,1,0
2019-08,1,0
2019-08,1,0
2019-08,1,0
2019-08,1,0
2019-08,1,0
2019-08,0,1
2019-08,0,1
2019-08,1,0
2019-08,0,1
2019-08,0,1
2019-08,0,1
2019-08,1,0
2019-08,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,1,0
2019-07,1,0
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,0,1
2019-07,1,0
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,1,0
2019-06,1,0
2019-06,1,0
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-06,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,0,1
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,0,1
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-05,1,0
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,1,0
2019-04,0,1
2019-04,1,0
2019-04,1,0
2019-04,1,0
2019-04,1,0
2019-04,0,1
2019-04,1,0
2019-04,1,0
2019-04,0,1
2019-04,0,1
2019-04,1,0
2019-04,0,1
2019-04,1,0
2019-04,1,0
2019-04,0,1
2019-04,1,0
2019-04,1,0
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,1,0
2019-04,0,1
2019-04,1,0
2019-04,0,1
2019-04,1,0
2019-04,1,0
2019-04,0,1
2019-04,1,0
2019-04,0,1
2019-04,1,0
2019-04,0,1
2019-04,1,0
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,1,0
2019-04,1,0
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,1,0
2019-04,1,0
2019-04,1,0
2019-04,1,0
2019-04,1,0
2019-04,1,0
2019-04,1,0
2019-04,1,0
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,1,0
2019-04,0,1
2019-04,1,0
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,1,0
2019-04,1,0
2019-04,1,0
2019-04,1,0
2019-04,1,0
2019-04,0,1
2019-04,1,0
2019-04,0,1
2019-04,1,0
2019-04,1,0
2019-04,1,0
2019-04,1,0
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,1,0
2019-04,1,0
2019-04,1,0
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,1,0
2019-04,1,0
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,1,0
2019-04,1,0
2019-04,1,0
2019-04,1,0
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,0,1
2019-04,1,0
2019-04,0,1
2019-04,1,0
2019-04,0,1
2019-04,0,1
2019-04,1,0
2019-04,1,0
2019-04,1,0
2019-04,0,1
